Trie,Max XOR subarray,https://www.geeksforgeeks.org/find-the-maximum-xor-of-two-numbers-in-an-array/,Medium
Trie,Word Boggle,https://www.geeksforgeeks.org/boggle-set-2-using-trie/,Medium
Trie,Maximum XOR of two numbers in an array,https://www.geeksforgeeks.org/find-the-maximum-xor-of-two-numbers-in-an-array/,Medium
Trie,Implement a Dictionary using Trie,https://www.geeksforgeeks.org/implement-a-dictionary-using-trie-data-structure/,Medium
Bit Manipulation,Count set bits in an integer,https://www.geeksforgeeks.org/count-set-bits-in-an-integer/,Easy
Bit Manipulation,Find the two non-repeating elements in an array,https://www.geeksforgeeks.org/find-the-two-non-repeating-elements-in-an-array/,Medium
Bit Manipulation,Swap two numbers without using a third variable,https://www.geeksforgeeks.org/swap-two-numbers-without-using-a-temporary-variable/,Easy
Bit Manipulation,Count total set bits in all numbers from 1 to n,https://www.geeksforgeeks.org/count-total-set-bits-in-all-numbers-from-1-to-n/,Medium
Bit Manipulation,Divide two integers without using multiplication, division, and modulus operators,https://www.geeksforgeeks.org/divide-two-integers-without-using-multiplication-division-and-modulus-operators/,Medium
Bit Manipulation,Check if a number is a power of 2,https://www.geeksforgeeks.org/program-to-find-whether-a-given-number-is-power-of-two/,Easy
Bit Manipulation,Find the position of the only set bit,https://www.geeksforgeeks.org/find-position-of-the-only-set-bit/,Easy
Bit Manipulation,Single Number,https://www.geeksforgeeks.org/find-the-number-occurring-odd-number-of-times/,Easy
Bit Manipulation,Bitwise AND of numbers range,https://www.geeksforgeeks.org/bitwise-and-of-a-range-of-numbers/,Medium
Stack & Queue,Min stack,https://www.geeksforgeeks.org/design-a-stack-that-supports-getmin-in-o1-time-and-o1-extra-space/,Medium
Linked List,Detect and remove loop in a linked list,https://www.geeksforgeeks.org/detect-and-remove-loop-in-a-linked-list/,Medium
Linked List,Reverse a doubly linked list,https://www.geeksforgeeks.org/reverse-a-doubly-linked-list/,Easy
Linked List,Find the Kth node from the end of a linked list,https://www.geeksforgeeks.org/nth-node-from-the-end-of-a-linked-list/,Easy
Linked List,Intersection of two linked lists,https://www.geeksforgeeks.org/intersection-of-two-linked-lists/,Easy
Linked List,Flatten a multilevel linked list,https://www.geeksforgeeks.org/flatten-a-multi-level-linked-list/,Medium
Linked List,Sort a linked list of 0s, 1s and 2s,https://www.geeksforgeeks.org/sort-a-linked-list-of-0s-1s-and-2s/,Medium
Linked List,Clone a linked list with next and random pointer,https://www.geeksforgeeks.org/clone-a-linked-list-with-next-and-random-pointer-set-2/,Medium
Linked List,Flatten a linked list with next and down pointers,https://www.geeksforgeeks.org/flattening-a-linked-list/,Medium
Linked List,Delete nodes having greater value on the right,https://www.geeksforgeeks.org/delete-nodes-which-have-a-greater-value-on-right-side/,Medium
Graph,Minimum number of operations to make a network connected,https://www.geeksforgeeks.org/number-of-operations-to-make-network-connected/,Medium
Graph,Find the number of triangles in a graph,https://www.geeksforgeeks.org/number-of-triangles-in-a-directed-and-undirected-graph/,Medium
Graph,Find the number of operations to make a network connected,https://www.geeksforgeeks.org/number-of-operations-to-make-network-connected/,Medium
Graph,Find the number of triangles in a graph,https://www.geeksforgeeks.org/number-of-triangles-in-a-directed-and-undirected-graph/,Medium
String,Longest Common Prefix,https://www.geeksforgeeks.org/longest-common-prefix-using-word-by-word-matching/,Easy
String,Valid Parentheses,https://www.geeksforgeeks.org/check-for-balanced-parentheses-in-an-expression-using-array-stack/,Easy
String,Count and Say problem,https://www.geeksforgeeks.org/count-and-say-problem/,Easy
String,Longest Palindromic Substring,https://www.geeksforgeeks.org/longest-palindromic-substring-set-2/,Medium
String,Longest Repeated Subsequence,https://www.geeksforgeeks.org/longest-repeating-subsequence-dp-26/,Medium
String,Print all Subsequences of a string,https://www.geeksforgeeks.org/print-all-subsequences-of-a-string/,Easy
String,Print all the permutations of the given string,https://www.geeksforgeeks.org/write-a-c-program-to-print-all-permutations-of-a-given-string/,Medium
String,Find the length of the longest valid substring,https://www.geeksforgeeks.org/length-of-the-longest-valid-substring/,Hard
String,Find the first non-repeating character in a stream of characters,https://www.geeksforgeeks.org/find-first-non-repeating-character-stream-characters/,Medium
String,Roman Number to Integer,https://www.geeksforgeeks.org/converting-roman-numerals-to-integer-in-java/,Easy
String,Integer to Roman,https://www.geeksforgeeks.org/convert-integer-to-roman-numerals/,Medium
Searching & Sorting,Find first and last occurrences of an element in a sorted array,https://www.geeksforgeeks.org/find-first-and-last-occurrence-of-an-element-in-a-sorted-array/,Easy
Searching & Sorting,Find a fixed point in a given array,https://www.geeksforgeeks.org/find-a-fixed-point-in-a-given-array/,Easy
Searching & Sorting,Search in a rotated sorted array,https://www.geeksforgeeks.org/search-an-element-in-a-sorted-and-pivoted-array/,Medium
Searching & Sorting,Square root of an integer,https://www.geeksforgeeks.org/square-root-of-an-integer/,Easy
Searching & Sorting,Maximum and minimum of an array using minimum number of comparisons,https://www.geeksforgeeks.org/maximum-and-minimum-in-an-array-using-minimum-number-of-comparisons/,Easy
Searching & Sorting,Find a pair with a given sum in a sorted array,https://www.geeksforgeeks.org/find-a-pair-with-the-given-sum-in-an-array/,Easy
Searching & Sorting,Majority element,https://www.geeksforgeeks.org/majority-element/,Easy
Searching & Sorting,Number of times a sorted array is rotated,https://www.geeksforgeeks.org/find-rotation-count-rotated-sorted-array/,Easy
Searching & Sorting,Count only repeated elements in an array with given constraints,https://www.geeksforgeeks.org/find-the-first-repeated-character-in-a-string/,Easy
Searching & Sorting,Find a peak element,https://www.geeksforgeeks.org/find-a-peak-element-in-a-given-array/,Easy
Searching & Sorting,Find pivot element in a rotated sorted array,https://www.geeksforgeeks.org/find-pivot-element-sorted-rotated-array/,Easy
Searching & Sorting,Find a triplet with zero sum,https://www.geeksforgeeks.org/find-triplets-with-zero-sum/,Medium
Searching & Sorting,Product array puzzle,https://www.geeksforgeeks.org/product-array-puzzle-2/,Medium
Searching & Sorting,Sort array in wave form,https://www.geeksforgeeks.org/sort-an-array-in-wave-form-2/,Easy
Searching & Sorting,Smallest positive missing number,https://www.geeksforgeeks.org/find-the-smallest-positive-missing-number-in-an-unsorted-array/,Medium
Searching & Sorting,Kadane's algorithm,https://www.geeksforgeeks.org/largest-sum-contiguous-subarray/,Medium
